Quadrant	0
0	1	2	5	3.0
0	1	2	6	10.0
0	1	2	7	11.0
0	1	2	8	4.0
0	1	3	6	52.0
0	1	3	7	8.0
0	1	4	7	6.0
0	1	4	11	2.0
0	2	2	6	1.0
0	2	2	7	25.0
0	2	2	8	20.0
0	2	2	9	2.0
0	2	3	7	48.0
0	2	3	8	26.0
0	2	3	9	7.0
0	2	4	8	15.0
0	2	4	9	1.0
0	2	5	11	1.0
0	3	2	7	3.0
0	3	2	8	15.0
0	3	2	9	23.0
0	3	2	10	4.0
0	3	2	11	1.0
0	3	3	8	26.0
0	3	3	9	45.0
0	3	3	10	23.0
0	3	3	11	3.0
0	3	4	9	25.0
0	3	4	10	9.0
0	3	4	11	2.0
0	3	4	12	1.0
0	4	2	9	24.0
0	4	2	10	24.0
0	4	2	11	19.0
0	4	2	12	2.0
0	4	3	9	11.0
0	4	3	10	27.0
0	4	3	11	32.0
0	4	3	12	6.0
0	4	4	10	5.0
0	4	4	11	2.0
0	4	4	12	3.0
0	5	2	10	1.0
0	5	2	11	10.0
0	5	2	12	13.0
0	5	2	13	4.0
0	5	2	14	1.0
0	5	3	11	7.0
0	5	3	12	5.0
0	5	3	13	7.0
0	5	3	14	5.0
0	5	4	11	2.0
0	5	4	12	1.0
0	5	4	13	2.0
0	6	2	12	4.0
0	6	2	13	7.0
0	6	2	14	9.0
0	6	2	15	4.0
0	6	2	16	1.0
0	6	3	13	1.0
0	6	3	14	4.0
0	6	3	15	8.0
0	6	3	18	1.0
0	6	4	13	1.0
0	6	4	14	1.0
0	6	4	15	1.0
0	6	4	16	1.0
0	7	2	14	4.0
0	7	2	15	9.0
0	7	2	16	6.0
0	7	2	17	2.0
0	7	3	14	1.0
0	7	3	15	3.0
0	7	3	16	4.0
0	7	3	17	1.0
0	7	3	18	1.0
0	7	4	15	1.0
0	7	4	16	1.0
0	7	11	23	1.0
0	8	2	14	1.0
0	8	2	16	3.0
0	8	2	17	4.0
0	8	2	18	11.0
0	8	3	16	1.0
0	8	3	17	5.0
0	8	3	18	2.0
0	8	3	19	1.0
0	8	3	20	1.0
0	9	2	17	2.0
0	9	2	18	3.0
0	9	2	19	4.0
0	9	2	21	1.0
0	9	3	18	2.0
0	9	3	19	3.0
0	9	3	21	1.0
0	9	3	22	1.0
0	10	2	19	1.0
0	10	2	20	3.0
0	10	3	21	2.0
0	10	3	22	2.0
0	10	3	23	2.0
0	11	2	22	3.0
0	11	2	23	5.0
0	11	2	24	5.0
0	11	2	25	2.0
0	11	3	23	1.0
0	12	2	24	2.0
0	12	2	26	1.0
0	13	2	25	1.0
0	13	2	27	2.0
0	13	3	26	1.0
0	13	3	27	1.0
0	14	2	23	1.0
0	14	2	27	1.0
0	14	2	28	1.0
0	15	2	27	1.0
0	15	2	28	1.0
0	15	2	30	2.0
0	15	5	25	1.0
1	2	2	6	4.0
1	2	2	7	1.0
1	2	2	8	5.0
1	2	2	9	1.0
1	2	3	7	3.0
1	2	3	8	1.0
1	2	4	7	49.0
1	2	4	8	6.0
1	2	5	8	9.0
1	2	8	11	1.0
1	3	2	8	1.0
1	3	3	8	7.0
1	3	3	9	5.0
1	3	4	8	59.0
1	3	4	9	38.0
1	3	4	10	1.0
1	3	5	9	20.0
1	3	5	10	2.0
1	3	5	11	1.0
1	3	6	14	1.0
1	4	2	7	1.0
1	4	2	9	3.0
1	4	2	10	2.0
1	4	3	8	1.0
1	4	3	9	15.0
1	4	3	10	17.0
1	4	3	11	2.0
1	4	3	12	1.0
1	4	4	9	37.0
1	4	4	10	22.0
1	4	4	11	16.0
1	4	4	12	2.0
1	4	5	10	15.0
1	4	5	11	11.0
1	4	5	12	1.0
1	5	2	7	1.0
1	5	2	10	2.0
1	5	2	11	3.0
1	5	2	12	1.0
1	5	3	9	1.0
1	5	3	10	3.0
1	5	3	11	19.0
1	5	3	12	5.0
1	5	3	13	2.0
1	5	3	14	1.0
1	5	4	10	8.0
1	5	4	11	11.0
1	5	4	12	11.0
1	5	4	13	7.0
1	5	5	11	5.0
1	5	5	12	4.0
1	5	5	13	3.0
1	6	2	11	2.0
1	6	2	12	4.0
1	6	2	13	6.0
1	6	2	14	1.0
